Hướng,Đường trước nhà(m),Loại BDS,Pháp lý,Số lầu,Số phòng ngủ,Giá(Tỷ),Diện tích(m2),Tỉnh/ Thành phố,Quận/ Huyện,Mật độ dân số (người/km²),GRDP(%)
_,20.0,0,1,3,5,60.0,200.0,7,Thủ Đức,4.791,5.81
_,10.0,0,1,3,5,100.0,505.0,7,Thủ Đức,4.791,5.81
_,18.0,0,1,3,5,30.0,140.0,7,Phú Nhuận,33.461,5.81
_,10.0,0,0,3,6,20.0,239.0,7,Tân Bình,21.196,5.81
_,10.0,0,1,4,6,22.3,159.0,7,Tân Bình,21.196,5.81
_,12.0,0,1,3,6,21.0,93.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,5,5,45.0,170.0,7,Quận 3,38.852,5.81
_,8.0,0,1,4,5,28.5,140.0,7,Bình Thạnh,23.998,5.81
_,12.0,0,1,3,5,34.0,106.0,7,Quận 10,41.196,5.81
_,20.0,0,1,2,3,75.0,325.0,7,Quận 10,41.196,5.81
_,12.0,0,1,4,6,24.0,83.0,7,Quận 10,41.196,5.81
_,10.0,0,1,4,5,33.0,160.0,7,Quận 5,36.994,5.81
_,10.0,0,1,3,4,28.0,180.0,7,Bình Thạnh,23.998,5.81
_,10.0,0,1,4,5,23.5,120.0,7,Tân Bình,21.196,5.81
_,25.0,0,1,4,6,58.0,200.0,7,Quận 10,41.196,5.81
_,12.0,0,1,4,6,63.0,280.0,7,Quận 10,41.196,5.81
_,8.0,0,1,3,8,50.0,650.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,2,8,77.0,2.5,7,Thủ Đức,4.791,5.81
_,12.0,0,1,4,8,125.0,1.315,7,Thủ Đức,4.791,5.81
_,20.0,0,1,4,4,24.5,111.0,7,Thủ Đức,4.791,5.81
_,20.0,0,1,3,5,21.199,500.0,7,Quận 12,11.745,5.81
_,6.0,0,1,1,4,6.499,355.0,7,Quận 12,11.745,5.81
_,10.0,0,0,2,4,60.0,1.2,7,Quận 12,11.745,5.81
_,10.0,0,1,4,4,7.8,100.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,4,19.999,230.0,7,Quận 12,11.745,5.81
_,12.0,0,0,3,6,10.0,280.0,7,Hóc Môn,4.966,5.81
_,12.0,0,0,4,6,19.7,160.0,7,Gò Vấp,34.36,5.81
_,20.0,0,0,2,6,20.0,967.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,3,8,35.0,705.0,7,Bình Thạnh,23.998,5.81
_,12.0,0,0,3,6,18.5,160.0,7,Gò Vấp,34.36,5.81
_,8.0,0,0,3,6,15.8,140.0,7,Gò Vấp,34.36,5.81
_,15.0,0,1,3,6,7.2,105.0,7,Bình Chánh,2.792,5.81
_,40.0,0,1,4,6,24.0,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,6,22.5,114.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,5,16.5,100.0,7,Gò Vấp,34.36,5.81
_,25.0,0,1,4,5,19.8,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,6,48.0,229.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,7,21.0,130.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,5,15.8,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,6,34.0,220.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,6,21.8,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,6,13.5,108.0,7,Quận 6,32.439,5.81
_,15.0,0,0,3,11,12.7,90.0,7,Quận 6,32.439,5.81
_,6.0,0,1,5,6,7.0,65.0,7,Tân Phú,30.146,5.81
_,7.0,0,1,5,5,8.98,75.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,5,4,7.9,52.0,7,Gò Vấp,34.36,5.81
_,20.0,0,1,3,4,14.7,105.0,7,Quận 12,11.745,5.81
_,12.0,0,1,3,5,11.0,192.0,7,Quận 12,11.745,5.81
_,10.0,0,1,2,5,9.2,108.0,7,Quận 12,11.745,5.81
_,12.0,0,0,4,4,13.5,84.0,7,Quận 11,41.15,5.81
_,20.0,0,0,2,6,35.0,377.0,7,Quận 12,11.745,5.81
_,12.0,0,0,3,9,47.0,830.0,7,Quận 12,11.745,5.81
_,14.0,0,1,4,6,48.0,200.0,7,Thủ Đức,4.791,5.81
_,20.0,0,1,4,4,48.0,365.0,7,Tân Bình,21.196,5.81
_,5.0,0,0,1,3,6.5,64.0,7,Bình Tân,15.109,5.81
_,12.0,0,1,3,5,26.0,200.0,7,Tân Phú,30.146,5.81
_,8.0,0,1,4,6,14.9,180.0,7,Bình Tân,15.109,5.81
_,15.0,0,1,4,5,23.0,198.0,7,Tân Phú,30.146,5.81
_,6.0,0,1,4,5,20.8,180.0,7,Tân Phú,30.146,5.81
_,20.0,0,1,3,4,87.0,650.0,7,Quận 7,10.088,5.81
_,7.0,0,1,4,6,65.0,270.0,7,Tân Bình,21.196,5.81
_,12.0,0,1,4,8,28.0,192.0,7,Quận 7,10.088,5.81
_,8.0,0,1,1,2,4.89,589.0,7,Củ Chi,1.063,5.81
_,10.0,0,1,3,5,21.98,375.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.19,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,4,10.79,119.0,7,Quận 12,11.745,5.81
_,6.0,0,1,3,6,14.99,688.0,7,Quận 12,11.745,5.81
_,12.0,0,1,4,5,28.0,250.0,7,Bình Tân,15.109,5.81
_,12.0,0,0,4,5,26.0,210.0,7,Bình Thạnh,23.998,5.81
_,12.0,0,0,1,2,8.5,184.0,7,Nhà Bè,2.06,5.81
_,12.0,0,0,4,5,40.0,180.0,7,Phú Nhuận,33.461,5.81
_,10.0,0,1,4,8,34.0,138.0,7,Thủ Đức,4.791,5.81
_,8.0,0,1,3,5,26.0,115.0,7,Quận 3,38.852,5.81
_,10.0,0,0,2,3,30.0,144.0,7,Quận 1,18.523,5.81
_,10.0,0,1,2,5,42.0,475.0,7,Phú Nhuận,33.461,5.81
_,5.0,0,1,3,4,2.7,64.0,7,Bình Chánh,2.792,5.81
_,5.0,0,1,2,3,2.45,62.0,7,Bình Chánh,2.792,5.81
_,5.0,0,0,3,4,2.75,64.0,7,Bình Chánh,2.792,5.81
_,12.0,0,0,4,5,26.0,210.0,7,Bình Thạnh,23.998,5.81
_,12.0,0,1,4,5,28.0,250.0,7,Bình Tân,15.109,5.81
_,12.0,0,1,4,8,28.0,192.0,7,Quận 7,10.088,5.81
_,6.0,0,1,2,4,16.0,200.0,7,Tân Bình,21.196,5.81
_,10.0,0,1,3,5,10.5,70.0,7,Tân Bình,21.196,5.81
_,7.0,0,1,2,6,16.0,160.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,5,4,9.0,74.0,7,Tân Bình,21.196,5.81
_,10.0,0,1,4,4,9.2,70.0,7,Tân Bình,21.196,5.81
_,7.0,0,1,4,6,65.0,270.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,4,5,20.8,180.0,7,Tân Phú,30.146,5.81
_,15.0,0,1,4,5,23.0,198.0,7,Tân Phú,30.146,5.81
_,8.0,0,1,4,6,14.9,180.0,7,Bình Tân,15.109,5.81
_,10.0,0,0,2,6,25.9,827.0,7,Bình Tân,15.109,5.81
_,6.0,0,0,4,4,8.0,80.0,7,Tân Phú,30.146,5.81
_,12.0,0,0,4,6,28.0,250.0,7,Bình Tân,15.109,5.81
_,10.0,0,0,5,8,47.0,340.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,5,12,54.5,247.0,7,Quận 1,18.523,5.81
_,50.0,0,1,2,5,45.0,192.0,7,Quận 3,38.852,5.81
_,10.0,0,1,2,7,210.0,570.0,7,Quận 3,38.852,5.81
_,10.0,0,1,3,6,92.0,300.0,7,Quận 1,18.523,5.81
_,20.0,0,1,2,8,66.0,312.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,2,5,32.0,96.0,7,Quận 1,18.523,5.81
_,8.0,0,1,1,5,115.0,239.0,7,Quận 1,18.523,5.81
_,6.0,0,1,1,4,44.0,230.0,7,Quận 3,38.852,5.81
_,8.0,0,1,3,7,31.0,164.0,7,Quận 5,36.994,5.81
_,6.0,0,1,2,5,40.0,220.0,7,Quận 3,38.852,5.81
_,14.0,0,1,1,3,6.0,98.0,7,Hóc Môn,4.966,5.81
_,12.0,0,1,3,5,26.0,200.0,7,Tân Phú,30.146,5.81
_,8.0,0,0,2,4,58.0,160.0,7,Quận 10,41.196,5.81
_,10.0,0,0,4,5,17.0,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,3,5,19.98,210.0,7,Quận 12,11.745,5.81
_,8.0,0,1,5,5,45.0,170.0,7,Quận 3,38.852,5.81
_,8.0,0,1,4,5,28.5,140.0,7,Bình Thạnh,23.998,5.81
_,12.0,0,1,3,5,34.0,106.0,7,Quận 10,41.196,5.81
_,20.0,0,1,2,3,75.0,325.0,7,Quận 10,41.196,5.81
_,12.0,0,1,4,6,24.0,83.0,7,Quận 10,41.196,5.81
_,12.0,0,1,4,6,63.0,280.0,7,Quận 10,41.196,5.81
_,25.0,0,1,4,6,58.0,200.0,7,Quận 10,41.196,5.81
_,10.0,0,1,4,5,23.5,120.0,7,Tân Bình,21.196,5.81
_,10.0,0,1,4,5,33.0,160.0,7,Quận 5,36.994,5.81
_,10.0,0,1,3,4,28.0,180.0,7,Bình Thạnh,23.998,5.81
_,4.0,0,1,1,2,7.1,120.0,7,Thủ Đức,4.791,5.81
_,10.0,0,1,4,10,12.7,200.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,6,22.3,159.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,3,6,20.0,239.0,7,Tân Bình,21.196,5.81
_,5.0,0,0,4,6,20.88,175.0,7,Tân Phú,30.146,5.81
_,15.0,0,1,3,6,22.5,160.0,7,Quận 8,22.118,5.81
_,15.0,0,1,3,9,30.0,436.0,7,Bình Chánh,2.792,5.81
_,16.0,0,1,3,4,23.5,147.0,7,Quận 8,22.118,5.81
_,12.0,0,1,3,6,20.5,160.0,7,Quận 8,22.118,5.81
_,4.0,0,1,3,4,6.9,56.0,7,Gò Vấp,34.36,5.81
_,10.0,0,1,3,4,6.2,68.0,7,Gò Vấp,34.36,5.81
_,8.0,0,0,3,4,7.8,81.0,7,Gò Vấp,34.36,5.81
_,4.0,0,1,2,4,7.2,53.0,7,Gò Vấp,34.36,5.81
_,4.0,0,1,1,3,6.6,82.0,7,Tân Bình,21.196,5.81
_,4.0,0,1,3,6,10.7,98.0,7,Gò Vấp,34.36,5.81
_,5.0,0,1,1,2,5.2,64.0,7,Gò Vấp,34.36,5.81
_,4.0,0,1,2,4,5.2,46.0,7,Gò Vấp,34.36,5.81
_,5.0,0,1,2,7,6.4,80.0,7,Gò Vấp,34.36,5.81
_,8.0,0,1,2,4,6.5,45.0,7,Gò Vấp,34.36,5.81
_,4.0,0,1,3,4,7.0,55.0,7,Gò Vấp,34.36,5.81
_,3.0,0,1,2,4,6.8,86.0,7,Gò Vấp,34.36,5.81
_,6.0,0,1,4,8,11.5,124.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,7,20.0,130.0,7,Gò Vấp,34.36,5.81
_,8.0,0,1,4,6,24.0,280.0,7,Tân Bình,21.196,5.81
_,6.0,0,0,3,5,7.8,72.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,6,12.5,100.0,7,Gò Vấp,34.36,5.81
_,10.0,0,1,3,6,18.0,160.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,5,14.8,100.0,7,Gò Vấp,34.36,5.81
_,10.0,0,1,1,5,24.5,260.0,7,Gò Vấp,34.36,5.81
_,10.0,0,1,3,6,21.5,180.0,7,Gò Vấp,34.36,5.81
_,10.0,0,0,4,8,21.0,120.0,7,Tân Bình,21.196,5.81
_,15.0,0,0,4,8,55.0,333.0,7,Tân Bình,21.196,5.81
_,30.0,0,0,4,6,62.0,260.0,7,Tân Bình,21.196,5.81
_,20.0,0,0,3,6,80.0,330.0,7,Quận 10,41.196,5.81
_,15.0,0,0,3,6,55.0,378.0,7,Tân Bình,21.196,5.81
_,15.0,0,0,3,8,95.0,420.0,7,Tân Bình,21.196,5.81
_,15.0,0,0,3,8,95.0,420.0,7,Tân Bình,21.196,5.81
_,25.0,0,0,4,10,55.0,333.0,7,Tân Bình,21.196,5.81
_,25.0,0,0,4,8,59.6,200.0,7,Quận 10,41.196,5.81
_,10.0,0,0,3,6,34.5,88.0,7,Quận 10,41.196,5.81
_,10.0,0,0,2,4,76.0,390.0,7,Quận 10,41.196,5.81
_,25.0,0,0,3,6,55.0,425.0,7,Quận 6,32.439,5.81
_,10.0,0,0,2,6,69.0,390.0,7,Quận 10,41.196,5.81
_,7.0,0,1,5,5,8.98,75.0,7,Tân Bình,21.196,5.81
_,30.0,0,1,3,4,47.9,1.8,7,Hóc Môn,4.966,5.81
_,30.0,0,1,2,4,18.5,1.151,7,Hóc Môn,4.966,5.81
_,5.0,0,1,2,4,9.0,4.2,7,Củ Chi,1.063,5.81
_,10.0,0,1,4,8,20.9,210.0,7,Bình Thạnh,23.998,5.81
_,12.0,0,1,3,4,6.9,230.0,7,Củ Chi,1.063,5.81
_,8.0,0,1,4,16,21.0,125.0,7,Phú Nhuận,33.461,5.81
_,20.0,0,1,4,5,30.0,380.0,7,Bình Tân,15.109,5.81
_,7.0,0,1,4,8,19.0,140.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,4,5,29.0,115.0,7,Quận 1,18.523,5.81
_,15.0,0,1,5,6,54.0,233.0,7,Phú Nhuận,33.461,5.81
_,10.0,0,1,5,8,46.0,340.0,7,Tân Bình,21.196,5.81
_,20.0,0,1,4,6,110.0,339.0,7,Quận 7,10.088,5.81
_,20.0,0,1,4,8,440.0,440.0,7,Quận 1,18.523,5.81
_,20.0,0,1,5,9,55.0,430.0,7,Tân Phú,30.146,5.81
_,10.0,0,1,3,4,180.0,344.0,7,Quận 3,38.852,5.81
_,10.0,0,1,4,6,65.0,260.0,7,Tân Bình,21.196,5.81
_,10.0,0,1,4,5,320.0,312.0,7,Quận 1,18.523,5.81
_,8.0,0,1,3,5,32.0,178.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,5,8,17.5,82.0,7,Phú Nhuận,33.461,5.81
_,8.0,0,1,4,5,33.0,157.0,7,Tân Bình,21.196,5.81
_,30.0,0,1,3,4,48.0,1.8,7,Hóc Môn,4.966,5.81
_,10.0,0,1,1,2,38.0,636.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,4,20.0,135.0,7,Tân Bình,21.196,5.81
_,12.0,0,1,3,6,14.9,736.0,7,Quận 12,11.745,5.81
_,10.0,0,1,3,4,9.9,350.0,7,Hóc Môn,4.966,5.81
_,12.0,0,0,3,8,165.0,420.0,7,Quận 3,38.852,5.81
_,16.0,0,0,3,8,155.0,410.0,7,Quận 3,38.852,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,10.0,0,1,5,9,28.0,178.0,7,Nhà Bè,2.06,5.81
_,12.0,0,1,5,6,55.0,145.0,7,Quận 3,38.852,5.81
_,20.0,0,1,4,6,190.0,310.0,7,Bình Thạnh,23.998,5.81
_,20.0,0,1,5,6,28.0,147.0,7,Thủ Đức,4.791,5.81
_,10.0,0,0,4,6,14.0,100.0,7,Bình Thạnh,23.998,5.81
_,16.0,0,1,5,14,64.0,256.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,4,6,12.5,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,6,20.8,100.0,7,Gò Vấp,34.36,5.81
_,15.0,0,0,3,5,31.0,177.0,7,Tân Bình,21.196,5.81
_,16.0,0,1,3,5,35.0,256.0,7,Gò Vấp,34.36,5.81
_,30.0,0,1,5,5,14.8,100.0,7,Thủ Đức,4.791,5.81
_,5.0,0,0,5,4,7.49,55.0,7,Tân Bình,21.196,5.81
_,20.0,0,1,1,2,120.0,260.0,7,Quận 3,38.852,5.81
_,10.0,0,1,2,4,18.0,2.0,7,Thủ Đức,4.791,5.81
_,6.0,0,0,5,4,8.29,68.0,7,Tân Bình,21.196,5.81
_,10.0,0,1,1,1,28.0,155.0,7,Tân Bình,21.196,5.81
_,12.0,0,0,5,8,90.0,280.0,7,Thủ Đức,4.791,5.81
_,8.0,0,1,2,5,26.5,215.0,7,Quận 7,10.088,5.81
_,12.0,0,1,3,6,45.0,210.0,7,Thủ Đức,4.791,5.81
_,12.0,0,1,3,4,45.0,200.0,7,Thủ Đức,4.791,5.81
_,12.0,0,1,3,5,56.0,255.0,7,Thủ Đức,4.791,5.81
_,30.0,0,0,4,3,23.0,162.0,7,Thủ Đức,4.791,5.81
_,10.0,0,1,3,5,90.0,400.0,7,Thủ Đức,4.791,5.81
_,12.0,0,0,2,4,48.0,618.0,7,Thủ Đức,4.791,5.81
_,12.0,0,1,3,4,599.0,830.0,7,Quận 3,38.852,5.81
_,12.0,0,1,3,4,80.0,397.0,7,Quận 3,38.852,5.81
_,12.0,0,1,2,6,375.0,1.6,7,Quận 3,38.852,5.81
_,30.0,0,1,1,6,68.0,1.5,7,Thủ Đức,4.791,5.81
_,20.0,0,1,2,4,22.5,192.0,7,Thủ Đức,4.791,5.81
_,12.0,0,1,3,4,220.0,470.0,7,Quận 3,38.852,5.81
_,12.0,0,1,3,6,245.0,588.0,7,Quận 3,38.852,5.81
_,12.0,0,1,3,5,210.0,646.0,7,Quận 3,38.852,5.81
_,9.0,0,1,2,4,76.0,220.0,7,Quận 3,38.852,5.81
_,9.0,0,1,1,5,130.0,449.0,7,Quận 3,38.852,5.81
_,6.0,0,0,4,6,15.0,56.0,7,Quận 11,41.15,5.81
_,12.0,0,1,2,5,65.0,220.0,7,Quận 3,38.852,5.81
_,9.0,0,1,3,5,65.0,267.0,7,Quận 3,38.852,5.81
_,7.0,0,1,1,5,98.0,435.0,7,Quận 3,38.852,5.81
_,8.0,0,1,3,8,105.0,396.0,7,Quận 3,38.852,5.81
_,6.0,0,1,2,3,90.0,432.0,7,Quận 3,38.852,5.81
_,6.0,0,1,2,3,95.0,400.0,7,Quận 3,38.852,5.81
_,8.0,0,1,3,5,75.0,350.0,7,Quận 3,38.852,5.81
_,5.0,0,1,3,8,95.0,423.0,7,Quận 3,38.852,5.81
_,12.0,0,1,7,9,55.0,256.0,7,Quận 3,38.852,5.81
_,12.0,0,1,3,6,140.0,569.0,7,Quận 3,38.852,5.81
_,12.0,0,1,3,5,32.0,121.0,7,Quận 3,38.852,5.81
_,6.0,0,1,3,5,39.0,209.0,7,Quận 3,38.852,5.81
_,7.0,0,1,3,6,35.0,225.0,7,Quận 3,38.852,5.81
_,8.0,0,0,3,6,35.7,205.0,7,Quận 3,38.852,5.81
_,6.0,0,1,3,6,35.0,229.0,7,Quận 3,38.852,5.81
_,6.0,0,1,1,3,75.0,253.0,7,Quận 3,38.852,5.81
_,7.0,0,1,2,5,90.0,436.0,7,Quận 3,38.852,5.81
_,6.0,0,0,4,4,7.45,64.0,7,Gò Vấp,34.36,5.81
_,6.0,0,0,5,4,11.9,80.0,7,Bình Thạnh,23.998,5.81
_,12.0,0,1,4,6,21.8,100.0,7,Gò Vấp,34.36,5.81
_,5.0,0,1,2,7,6.4,80.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,6,29,57.0,235.0,7,Thủ Đức,4.791,5.81
_,12.0,0,1,4,6,20.5,110.0,7,Tân Bình,21.196,5.81
_,10.0,0,1,4,4,63.0,280.0,7,Thủ Đức,4.791,5.81
_,10.0,0,1,3,6,100.0,505.0,7,Thủ Đức,4.791,5.81
_,10.0,0,1,3,4,52.0,232.0,7,Thủ Đức,4.791,5.81
_,8.0,0,0,4,4,15.3,102.0,7,Thủ Đức,4.791,5.81
_,30.0,0,1,5,5,25.0,160.0,7,Thủ Đức,4.791,5.81
_,15.0,0,0,4,8,43.0,88.0,7,Quận 10,41.196,5.81
_,16.0,0,1,6,8,19.5,100.0,7,Quận 10,41.196,5.81
_,16.0,0,0,1,1,49.0,200.0,7,Quận 10,41.196,5.81
_,8.0,0,0,3,4,70.0,585.0,7,Thủ Đức,4.791,5.81
_,12.0,0,0,4,5,56.0,255.0,7,Thủ Đức,4.791,5.81
_,20.0,0,0,2,2,60.0,206.0,7,Thủ Đức,4.791,5.81
_,8.0,0,0,3,5,19.5,133.0,7,Quận 10,41.196,5.81
_,8.0,0,1,3,4,16.9,162.0,7,Bình Thạnh,23.998,5.81
_,5.0,0,1,2,4,9.5,180.0,7,Thủ Đức,4.791,5.81
_,5.0,0,0,2,4,28.0,278.0,7,Thủ Đức,4.791,5.81
_,10.0,0,0,2,4,127.0,911.0,7,Thủ Đức,4.791,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,4,5,6.75,64.0,7,Bình Tân,15.109,5.81
_,6.0,0,1,4,4,6.8,65.0,7,Nhà Bè,2.06,5.81
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,4,5,6.75,64.0,7,Bình Tân,15.109,5.81
_,6.0,0,1,4,4,6.8,65.0,7,Nhà Bè,2.06,5.81
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,15.0,0,1,2,4,15.7,240.0,7,Bình Tân,15.109,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,4,5,6.75,64.0,7,Bình Tân,15.109,5.81
_,6.0,0,1,4,4,6.8,65.0,7,Nhà Bè,2.06,5.81
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,4,5,6.75,64.0,7,Bình Tân,15.109,5.81
_,6.0,0,1,4,4,6.8,65.0,7,Nhà Bè,2.06,5.81
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,15.0,0,1,2,4,15.7,240.0,7,Bình Tân,15.109,5.81
_,6.0,0,0,3,5,16.0,120.0,7,Thủ Đức,4.791,5.81
_,24.0,0,0,5,8,100.0,448.0,7,Thủ Đức,4.791,5.81
_,8.0,0,1,1,9,40.0,900.0,7,Thủ Đức,4.791,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
