Hướng,Đường trước nhà(m),Loại BDS,Pháp lý,Số lầu,Số phòng ngủ,Giá(Tỷ),Diện tích(m2),Tỉnh/ Thành phố,Quận/ Huyện,Mật độ dân số (người/km²),GRDP(%)
Đông Nam,4.0,0,1,5,5,6.3,40.0,3,Long Biên,5.394,6.27
Đông Bắc,8.0,0,1,7,5,35.0,100.0,3,Đống Đa,37.161,6.27
Đông Nam,4.0,0,1,5,5,6.3,40.0,3,Long Biên,5.394,6.27
Đông Bắc,8.0,0,1,7,5,35.0,100.0,3,Đống Đa,37.161,6.27
Đông Nam,4.0,0,1,5,5,6.3,40.0,3,Long Biên,5.394,6.27
Đông Bắc,8.0,0,1,7,5,35.0,100.0,3,Đống Đa,37.161,6.27
Đông Nam,4.0,0,1,5,5,6.3,40.0,3,Long Biên,5.394,6.27
Đông Bắc,8.0,0,1,7,5,35.0,100.0,3,Đống Đa,37.161,6.27
Đông Nam,4.0,0,1,5,5,6.3,40.0,3,Long Biên,5.394,6.27
Đông Bắc,8.0,0,1,7,5,35.0,100.0,3,Đống Đa,37.161,6.27
Đông Nam,4.0,0,1,5,5,6.3,40.0,3,Long Biên,5.394,6.27
Đông Bắc,8.0,0,1,7,5,35.0,100.0,3,Đống Đa,37.161,6.27
Đông Bắc,6.0,0,1,5,6,10.9,54.0,3,Cầu Giấy,23.516,6.27
Đông Nam,12.0,0,0,4,4,73.5,300.0,3,Cầu Giấy,23.516,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Nam,21.0,0,1,4,6,11.0,66.0,3,Hoàng Mai,12.564,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Nam,21.0,0,1,4,6,11.0,66.0,3,Hoàng Mai,12.564,6.27
Đông Bắc,8.0,0,1,7,5,35.0,100.0,3,Đống Đa,37.161,6.27
Đông Bắc,6.0,0,1,5,6,11.6,54.0,3,Cầu Giấy,23.516,6.27
Đông Nam,50.0,0,1,4,8,167.6,400.0,3,Bắc Từ Liêm,7.529,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Nam,21.0,0,1,4,6,11.0,66.0,3,Hoàng Mai,12.564,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Nam,21.0,0,1,4,6,11.0,66.0,3,Hoàng Mai,12.564,6.27
Đông Bắc,8.0,0,1,7,5,35.0,100.0,3,Đống Đa,37.161,6.27
Đông Bắc,6.0,0,1,5,6,11.6,54.0,3,Cầu Giấy,23.516,6.27
Đông Nam,50.0,0,1,4,8,167.6,400.0,3,Bắc Từ Liêm,7.529,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Tây Nam,8.0,0,1,3,3,17.5,223.0,3,Long Biên,5.394,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,10.2,50.0,3,Hà Đông,8.021,6.27
Đông Nam,25.0,0,1,4,5,64.0,240.0,3,Tây Hồ,6.578,6.27
Tây Nam,8.0,0,1,3,3,17.5,223.0,3,Long Biên,5.394,6.27
Tây Nam,5.0,0,1,5,5,11.9,54.0,3,Long Biên,5.394,6.27
Bắc,17.0,0,1,3,4,16.9,119.0,3,Hoàng Mai,12.564,6.27
Đông Nam,7.0,0,1,4,4,17.2,180.0,3,Long Biên,5.394,6.27
Tây Nam,40.0,0,1,6,8,24.5,120.0,3,Hoài Đức,3.094,6.27
Đông Nam,20.0,0,1,3,4,40.0,250.0,3,Hoàng Mai,12.564,6.27
Tây Nam,40.0,0,1,4,5,24.0,130.0,3,Hà Đông,8.021,6.27
Bắc,15.0,0,1,3,4,19.5,120.0,3,Hoàng Mai,12.564,6.27
Đông Nam,15.0,0,1,3,5,18.2,120.0,3,Hoàng Mai,12.564,6.27
Tây Bắc,16.0,0,1,5,4,9.6,77.0,3,Hà Đông,8.021,6.27
Tây Bắc,20.0,0,1,5,4,32.4,128.0,3,Hà Đông,8.021,6.27
Tây Nam,12.0,0,1,4,4,9.6,76.0,3,Hà Đông,8.021,6.27
Tây Bắc,16.0,0,1,5,4,12.9,55.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Tây Bắc,12.0,0,1,6,4,7.9,55.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,7.6,55.0,3,Hà Đông,8.021,6.27
Tây Bắc,12.0,0,1,7,5,8.3,50.0,3,Hà Đông,8.021,6.27
Nam,13.0,0,1,5,6,8.5,63.0,3,Hà Đông,8.021,6.27
Đông Nam,10.0,0,1,4,4,8.9,50.0,3,Hà Đông,8.021,6.27
Tây Bắc,13.0,0,1,5,4,10.0,83.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,0,7,4,9.9,50.0,3,Hà Đông,8.021,6.27
Tây Nam,40.0,0,1,6,6,37.0,96.0,3,Nam Từ Liêm,8.364,6.27
Đông Nam,11.0,0,1,4,3,6.2,50.0,3,Hà Đông,8.021,6.27
Tây,4.0,0,1,3,4,120.0,286.0,3,Nam Từ Liêm,8.364,6.27
Tây Nam,5.0,0,1,5,5,11.9,54.0,3,Long Biên,5.394,6.27
Bắc,17.0,0,1,3,4,16.9,119.0,3,Hoàng Mai,12.564,6.27
Đông Nam,7.0,0,1,4,4,17.2,180.0,3,Long Biên,5.394,6.27
Tây Nam,40.0,0,1,6,8,24.5,120.0,3,Hoài Đức,3.094,6.27
Đông Nam,20.0,0,1,3,4,40.0,250.0,3,Hoàng Mai,12.564,6.27
Tây Nam,40.0,0,1,4,5,24.0,130.0,3,Hà Đông,8.021,6.27
Bắc,15.0,0,1,3,4,19.5,120.0,3,Hoàng Mai,12.564,6.27
Đông Nam,15.0,0,1,3,5,18.2,120.0,3,Hoàng Mai,12.564,6.27
Đông Nam,6.0,0,1,2,5,13.0,250.0,3,Đông Anh,2.186,6.27
Tây Bắc,20.0,0,1,5,4,32.4,128.0,3,Hà Đông,8.021,6.27
Tây Nam,12.0,0,1,4,4,9.6,76.0,3,Hà Đông,8.021,6.27
Tây Bắc,12.0,0,1,6,4,7.9,55.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,7,6,7.6,55.0,3,Hà Đông,8.021,6.27
Tây Bắc,12.0,0,1,7,5,8.3,50.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Đông Bắc,25.0,0,1,5,6,32.5,150.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Đông Bắc,25.0,0,1,5,6,32.5,150.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Đông Bắc,25.0,0,1,5,6,32.5,150.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Đông Bắc,25.0,0,1,5,6,32.5,150.0,3,Hà Đông,8.021,6.27
Đông Nam,30.0,0,1,5,6,125.0,227.0,3,Tây Hồ,6.578,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Đông Bắc,25.0,0,1,5,6,32.5,150.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Đông Bắc,25.0,0,1,5,6,32.5,150.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Đông Bắc,25.0,0,1,5,6,32.5,150.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,4,4,14.85,120.0,3,Hà Đông,8.021,6.27
Nam,15.0,0,1,3,3,31.0,240.0,3,Hoàng Mai,12.564,6.27
Đông Bắc,25.0,0,1,5,6,32.5,150.0,3,Hà Đông,8.021,6.27
Đông Nam,30.0,0,1,5,6,125.0,227.0,3,Tây Hồ,6.578,6.27
Đông Nam,11.0,0,1,4,3,6.2,50.0,3,Hà Đông,8.021,6.27
Tây Nam,40.0,0,1,6,6,37.0,96.0,3,Nam Từ Liêm,8.364,6.27
Đông Nam,12.0,0,0,7,4,9.9,50.0,3,Hà Đông,8.021,6.27
Đông Nam,10.0,0,1,4,4,8.9,50.0,3,Hà Đông,8.021,6.27
Tây Bắc,13.0,0,1,5,4,10.0,83.0,3,Hà Đông,8.021,6.27
Đông Nam,12.0,0,1,5,4,9.0,55.0,3,Hà Đông,8.021,6.27
Nam,13.0,0,1,5,6,8.5,63.0,3,Hà Đông,8.021,6.27
